Find value of x if $\begin{vmatrix} x & 1 \\ x & x \end{vmatrix}$= 20|the answer is x= 5 or -4|easy|5|-4|3|7|5|-4
Find value of x if $\begin{vmatrix} 4x & 16 \\ x & x \end{vmatrix}$= -15|the answer is x= $\frac{5}{2}$ or $\frac{3}{2}$|easy|$\frac{5}{2}$|$\frac{3}{2}$|0|1|$\frac{5}{2}$|$\frac{3}{2}$
Find the value of x and y if $\begin{vmatrix} 8 & 3 \\ y & x \end{vmatrix}$= 1 and $\begin{vmatrix} 8 & 1 \\ y & x \end{vmatrix}$= 3|the answer is x= $\frac{1}{2}$, y= 1|easy|x= $\frac{1}{2}$, y= 1|x= $\frac{1}{3}$, y= 2|x= $\frac{1}{4}$, y= 3|x= $\frac{1}{5}$, y= $\frac{1}{3}$|x= $\frac{1}{2}$, y= 1
Find the value of x and y if $\begin{vmatrix} 3 & 4 \\ y & x \end{vmatrix}$= 10 $\begin{vmatrix} 4 & -3 \\ y & x \end{vmatrix}$= 5|the answer is x= 2, y= -1|easy|x= 2, y= -1|x= -1, y= 2|x= 1, y= 2|x= 3, y= 1|x= 2, y= -1
Find value of the determinant $\begin{vmatrix} 4 & 9 & 2 \\ 3 & 5 & 7 \\ 8 & 1 & 6 \end{vmatrix}$|the answer is 360|easy|350|360|365|290|360
Find value of the determinant $\begin{vmatrix} 18 & 1 & 17 \\ 22 & 3 & 19 \\ 26 & 5 & 21 \end{vmatrix}$|the answer is 0|easy|0|1|10|5|0
Find value of the determinant $\begin{vmatrix} 4 & 9 & 7 \\ 3 & 5 & 7 \\ 5 & 4 & 5 \end{vmatrix}$|the answer is 77|easy|77|22|60|56|77
Find value of the determinant $\begin{vmatrix} 1^{2} & 2^{2} & 3^{2} \\ 2^{2} & 3^{2} & 4^{2} \\ 3^{2} & 4^{2} & 5^{2} \end{vmatrix}$|the answer is -8|easy|1|0|-5|-8|-8
Find value of the determinant $\begin{vmatrix} 1 & 1 & 1 \\ 1 & 1 + x & 1 \\ 81 & 1 & 1 + y \end{vmatrix}$|the answer is $x\cdot y$|easy|$x\cdot y$|$x^{2}\cdot y$|$x\cdot y^{2}$|$x^{3}\cdot y{^2}$|$x\cdot y$
Find value of the determinant $\begin{vmatrix} 1 & 1 & 1 \\ a & b & c \\ a^{3} & b^{3} & c^{3} \end{vmatrix}$|the answer is (a - b)(b - c)(c - a)(a + b + c)|easy|(a - b)(b - c)(c - a)(a + b + c)|(a + b)(b + c)(c + a)(a + b + c)|(a - b)(b - c)(c - a)(a - b - c)|none of these|(a - b)(b - c)(c - a)(a + b + c)
Find value of the determinant $\begin{vmatrix} 1 & b + c & b^{2} + c^{2} \\ 1 & c + a & c^{2} + a^{2} \\ 1 & a + b & a^{2} + b^{2} \end{vmatrix}$|the answer is (a - b)(b - c)(c - a)|medium|(a - b)(b - c)(c - a)|(a + b)(b - c)(c - a)|(a - b)(b + c)(c - a)|(a - b)(b - c)(c + a)|(a - b)(b - c)(c - a)
Find value of the determinant $\begin{vmatrix} 1 & a & a^{2} - bc \\ 1 & b & b^{2} - ca \\ 1 & c & c^{2} - ab \end{vmatrix}$|the answer is 0|easy|0|1|2|3|0
Find value of the determinant $\begin{vmatrix} 1 & b\cdot c & bc(b + c) \\ 1 & c\cdot a & ca(c + a) \\ 1 & a\cdot b & ab(a + b) \end{vmatrix}$|the answer is 0|easy|0|1|2|3|0
Find value of the determinant $\begin{vmatrix} 1 & a & (b + c) \\ 1 & b & (c + a) \\ 1 & c & (a + b) \end{vmatrix}$|the answer is 0|easy|0|1|2|3|0
If a, b, c be the pthm qth, rth term respectively of an HP then $\begin{vmatrix} 4b\cdot c & p & 1 \\ c\cdot a & q & 1 \\ a\cdot b & r & 1 \end{vmatrix}$|the answer is 0|medium|a\cdot b\cdot c|p\cdot q\cdot r|2\cdot a\cdot b\cdot c|0|0
If $\begin{vmatrix} \lambda^{2} + 3\lambda & \lambda - 1 & \lambda + 3 \\ \lambda + 1 & 1 - 2\lambda & \lambda - 4 \\ \lambda - 2 & \lambda + 4 & 3\lambda \end{vmatrix}$= $p\cdot \lambda^{4} + q\cdot \lambda^{3} + r\cdot \lambda^{2} + s\cdot \lambda + t$ be an identity in $\lambda$, where p, q, r, s and t are constants. What's the value of t|the answer is 10|medium|10|20|30|18|10
Find the value of the determinant $\begin{vmatrix} a & b & c \\ a^{2} & b^{2} & c^{2} \\ a^{3} & b^{3} & c^{3} \end{vmatrix}$|the answer is $a\cdot b\cdot c(a - b)(b - c)(c - a)$|easy|$a\cdot b\cdot c(a - b)(b - c)(c - a)$|$a\cdot b\cdot c(a + b)(b + c)(c + a)$|0|none of these|$a\cdot b\cdot c(a - b)(b - c)(c - a)$
If a, b, c are in AP then the value of $\begin{vmatrix} x + 1 & x + 2 & x + a \\ x + 2 & x + 3 & x + b \\ x + 3 & x + 4 & x + c \end{vmatrix}$ is|the answer is $0$|medium|0|abc|1|none of these|0
If $\omega$ is a complex cube root of unity then the value of $\begin{vmatrix} 1 & \omega & \omega^{2} \\ \omega & \omega^{2} & 1 \\ \omega & 1 & \omega^{2} \end{vmatrix}$ is|the answer is 0|easy|0|1|2|3|0
What's the value of following determinant $\begin{vmatrix} k & k & k \\ 1 & 2 & 3 \\ 1 & 3 & 6 \end{vmatrix}$|the answer is k|medium|k|2k|k^{2}|k^{3}|k
What's the value of following determinant $\begin{vmatrix} a^{2} + \lambda & b^{2} & c^{2} \\ a^{2} & b^{2} + \lambda & c^{2} \\ a^{2} & b^{2} & c^{2} + \lambda \end{vmatrix}$|the answer is $\lambda^{2}(\lambda + a^{2} + b^{2} + c^{2})$|medium|$\lambda^{2}(\lambda + a^{2} + b^{2} + c^{2})$|$\lambda (\lambda + a^{2} + b^{2} + c^{2})$|$\lambda^{2}(\lambda - a^{2} - b^{2} - c^{2})$|none of these|$\lambda^{2}(\lambda + a^{2} + b^{2} + c^{2})$
What's the value of following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$|the answer is -(a - b)(b - c)(c - a)(a + b + c)|easy|-(a - b)(b - c)(c - a)(a + b + c)|-(a + b)(b + c)(c + a)(a + b + c)|-(a - b)(b - c)(c - a)(a - b - c)|none of these|-(a - b)(b - c)(c - a)(a + b + c)
What's the value of following determinant $\begin{vmatrix} b + c & a - b & a \\ c + a & b - c & b \\ a + b & c - a & c \end{vmatrix}$|the answer is $3\cdot a\cdot b\cdot c - a^{3} - b^{3} - c^{3}$|medium|$3\cdot a\cdot b\cdot c - a^{3} - b^{3} - c^{3}$|$3\cdot a\cdot b\cdot c + a^{3} + b^{3} + c^{3}$|(a - b)(b - c)(c - a)(a - b - c)|none of these|$3\cdot a\cdot b\cdot c - a^{3} - b^{3} - c^{3}$
What's the value of following determinant $\begin{vmatrix} a + b & b + c & c + a \\ b + c & c + a & a + b \\ c + a & a + b & b + c \end{vmatrix}$|the answer is $-2(a^{3} + b^{3} + c^{3} - 3abc)$|medium|$-2(a^{3} + b^{3} + c^{3} - 3abc)$|$2(a^{3} + b^{3} + c^{3} - 3abc)$|$-2(a^{3} + b^{3} + c^{3} + 3abc)$|none of these|$-2(a^{3} + b^{3} + c^{3} - 3abc)$
What's the value of following determinant $\begin{vmatrix} x + a & x + b & x + c \\ y + a & y + b & y + c \\ z + a & z + b & z + c \end{vmatrix}$|the answer is 0|easy|0|(x + y + z)(a + b + c)|1|none of these|0
What's the value of following determinant $\begin{vmatrix} 0 & p - q & q - r \\ q - p & 0 & q - r \\ r - p & r - q & 0 \end{vmatrix}$|the answer is 0|medium|0|p - q - r|p + q + r|none of these|0
What's the value of following determinant $\begin{vmatrix} a & a + b & a + 2b \\ a + 2b & a & a + b \\ a + b & a + 2b & a \end{vmatrix}$|the answer is $9b^{2}\cdot (a + b)$|medium|$9b^{2}\cdot (a + b)$|$9b^{2}\cdot (a - b)$|$9a^{2}\cdot (a + b)$|$9a^{2}\cdot (a - b)$|$9b^{2}\cdot (a + b)$
$\begin{vmatrix} a & b - c & c + b \\ a + c & b & c - a \\ a - b & b + a & c \end{vmatrix}$ and (a + b + c) have the same sign|True|medium|True|False|True|False|True
What's the value of following determinant $\begin{vmatrix} b\cdot c & bc' + b'c & b'c' \\ ca & ca' + ac' & c'a' \\ ab & ab' + a'b & a'b' \end{vmatrix}$|the answer is (ab' - a'b)(bc' - b'c)(a'c - c'a)|medium|(ab' - a'b)(bc' - b'c)(a'c - c'a)|(ab' + a'b)(bc' + b'c)(a'c + c'a)|(ab' + a'b)(bc' - b'c)(a'c + c'a)|None of these|(ab' - a'b)(bc' - b'c)(a'c - c'a)
What's the value of following determinant $\begin{vmatrix} b^{2} + c^{2} & ab & ac \\ ab & c^{2} + a^{2} & bc \\ ca & cb & a^{2} + b^{2} \end{vmatrix}$|the answer is $4\cdot a^{2}\cdot b^{2}\cdot c^{2}$|medium|$4\cdot a^{2}\cdot b^{2}\cdot c^{2}$|$\cdot a^{2}\cdot b^{2}\cdot c^{2}$|2abc|none of these|$4\cdot a^{2}\cdot b^{2}\cdot c^{2}$
What's the value of following determinant $\begin{vmatrix} (b + c)^{2} & c^{2} & b^{2} \\ c^{2} & (c + a)^{2} & a^{2} \\ b^{2} & a^{2} & (a + b)^{2} \end{vmatrix}$|the answer is $2\cdot (bc + ca + ab)^{2}$|medium|$2\cdot (bc + ca + ab)^{2}$|$2\cdot (bc - ca - ab)^{2}$|$3\cdot (bc + ca + ab)^{2}$|none of these|$2\cdot (bc + ca + ab)^{2}$
The value of the determinant $\begin{vmatrix} (a + b)^{2} & ca & bc \\ ca & (b + c)^{2} & ab \\ bc & ab & (c + a)^{2} \end{vmatrix}$ is|the answer is $2abc(a + b + c)^{3}$|medium|$2abc(a + b + c)^{3}$|$abc(a + b + c)^{3}$|$2abc(a - b - c)^{3}$|none of these|$2abc(a + b + c)^{3}$
Find value of the determinant $\begin{vmatrix} \frac{a^{2} + b^{2}}{c} & c & c \\ a & \frac{b^{2} + c^{2}}{a} & a \\ b & b & \frac{c^{2} + a^{2}}{b} \end{vmatrix}$|the answer is $4a\cdot b\cdot c$|medium|$4a\cdot b\cdot c$|$2a\cdot b\cdot c$|$a\cdot b\cdot c$|a\cdot b^{2}\cdot c|$4a\cdot b\cdot c$
Find value of the determinant $\begin{vmatrix} a & a & x \\ a & a & a \\ b & x & b \end{vmatrix}$|the answer is 0|medium|0|a^{2}|x^{3}|none of these|0
Find value of the determinant $\begin{vmatrix} x & 2 & 3 \\ 6 & x + 4 & 4 \\ 7 & 8 & x + 8 \end{vmatrix}$|the answer is 0|medium|0|x|1|none of these|0
Find value of the determinant $\begin{vmatrix} x & 2 & 3 \\ 4 & x & 1 \\ x & 2 & 5 \end{vmatrix}$|the answer is 0|medium|0|1|x|none of these|0
Find value of the determinant $\begin{vmatrix} x + a & b & c \\ a & x + b & c \\ a & b & x + c \end{vmatrix}$|the answer is 0|medium|0|a^{2}|x^{3}|none of these|0
Find value of the determinant $\begin{vmatrix} 3 + x & 5 & 2 \\ 1 & 7 + x & 6 \\ 2 & 5 & 3 + x \end{vmatrix}$|the answer is 0|medium|0|5|2x^{2}|x^{3}|0
Find value of the determinant $\begin{vmatrix} a + b & b + c & c + a \\ b + c & c + a & a + b \\ c + a & a + b & b + c \end{vmatrix}$|the answer is $2\cdot \begin{vmatrix} a & b & c \\ b & c & a \\ c & a & b \end{vmatrix}$|medium|$2\cdot \begin{vmatrix} a & b & c \\ b & c & a \\ c & a & b \end{vmatrix}$|$\begin{vmatrix} a & b & c \\ b & c & a \\ c & a & b \end{vmatrix}$|$\begin{vmatrix} a & b & c \\ b & c & a \\ a & a & b \end{vmatrix}$|none of these|$\begin{vmatrix} a & b & c \\ b & c & a \\ c & a & b \end{vmatrix}$
Find value of the determinant $\frac{1}{2}\cdot \begin{vmatrix} b + c & c + a & a + b \\ q + r & r + p & p + q \\ y + z & z + x & x + y \end{vmatrix}$|the answer is $\begin{vmatrix} a & b & c \\ p & q & r \\ x & y & z \end{vmatrix}$|medium|$\begin{vmatrix} a & b & c \\ p & q & r \\ x & y & z \end{vmatrix}$|$2\cdot \begin{vmatrix} a & b & c \\ p & q & r \\ x & y & z \end{vmatrix}$|$\begin{vmatrix} c & b & a \\ p & q & r \\ x & y & z \end{vmatrix}$|$\begin{vmatrix} a & b & c \\ q & p & r \\ x & z & y \end{vmatrix}$|$\begin{vmatrix} a & b & c \\ p & q & r \\ x & y & z \end{vmatrix}$
Find value of the determinant $\begin{vmatrix} 1 & cos\alpha - sin\alpha & cos\alpha + sin\alpha \\ 1 & cos\beta - sin\beta & cos\beta + sin\beta \\ 1 & cos\gamma - sin\gamma & cos\gamma + sin\gamma \end{vmatrix}$|the answer is $2\cdot \begin{vmatrix} 1 & cos\alpha & sin\alpha \\ 1 & cos\beta & sin\beta \\ 1 & cos\gamma & sin\gamma \end{vmatrix}$|medium|$2\cdot \begin{vmatrix} 1 & cos\alpha & sin\alpha \\ 1 & cos\beta & sin\beta \\ 1 & cos\gamma & sin\gamma \end{vmatrix}$|$\begin{vmatrix} 1 & cos\alpha & sin\alpha \\ 1 & cos\beta & sin\beta \\ 1 & cos\gamma & sin\gamma \end{vmatrix}$|$3\cdot \begin{vmatrix} 1 & cos\alpha & sin\alpha \\ 1 & cos\beta & sin\beta \\ 1 & cos\gamma & sin\gamma \end{vmatrix}$|none of these|$2\cdot \begin{vmatrix} 1 & cos\alpha & sin\alpha \\ 1 & cos\beta & sin\beta \\ 1 & cos\gamma & sin\gamma \end{vmatrix}$
Find value of the determinant $\begin{vmatrix} (a - 1)^{2} & a^{2} + 1 & a \\ (b - 1)^{2} & b^{2} + 1 & b \\ (c - 1)^{2} & c^{2} + 1 & c \end{vmatrix}$|the answer is 0|medium|0|1|-1|none of these|0
