what is the sum of the following series $1 + 2 + 4 + 8 \cdots$ to 12 terms?|the answer is 4095|easy|4095|5095|4500|4065|4095
what is the sum of the following series $1 - 3 + 9 - 27 \cdots$ to 9 terms?|the answer is 4921|easy|5921|4900|4921|4521|4921
what is the sum of the following series $1 + \frac{1}{3} + \frac{1}{9} + \frac{1}{27} \cdots$ to n terms?|the answer is $\frac{1}{3}\left(1 - \frac{1}{3^{n}}\right)$|easy|$\frac{1}{3}\left(1 - \frac{1}{3^{n}}\right)$|$\frac{1}{3}\left(1 + \frac{1}{3^{n}}\right)$|$\frac{1}{2}\left(1 - \frac{1}{3^{n}}\right)$|$\frac{1}{3}\left(1 - \frac{2}{3^{n}}\right)$|$\frac{1}{3}\left(1 - \frac{1}{3^{n}}\right)$
what is the sum of the following series $6 + 66 + 666 + 6666 \cdots$ to n terms?|the answer is $\frac{2}{27}(10^{n + 1} - 9\cdot n - 10$|medium|$\frac{2}{27}(10^{n + 1} - 9\cdot n - 10$|$\frac{1}{27}(10^{n + 1} - 9\cdot n - 10$|$\frac{2}{27}(10^{n - 1} - 9\cdot n - 10$|$\frac{2}{27}(10^{n + 1} + 9\cdot n - 10$|$\frac{2}{27}(10^{n + 1} - 9\cdot n - 10$
what is the sum of the following series $4 + 44 + 444 + 4444 \cdots$ to n terms?|the answer is $\frac{4}{81}(10^{n + 1} - 9\cdot n - 10$|medium|$\frac{4}{81}(10^{n + 1} - 9\cdot n - 10$|$\frac{4}{81}(10^{n + 1} - 9\cdot n - 10$|$\frac{4}{81}(10^{n - 1} - 9\cdot n - 10$|$\frac{4}{81}(10^{n + 1} + 9\cdot n - 10$|$\frac{4}{81}(10^{n + 1} - 9\cdot n - 10$
what is the sum of the following series $0.5 + 0.55 + 0.555 + 0.5555 \cdots$ to n terms?|the answer is $\frac{5}{9}\left(n - \frac{10^{n} - 1}{9\cdot 10^{n}}\right)$|medium|$\frac{5}{9}\left(n + \frac{10^{n} - 1}{9\cdot 10^{n}}\right)$|$\frac{5}{9}\left(n - \frac{10^{n} + 1}{9\cdot 10^{n}}\right)$|$\frac{5}{9}\left(n - \frac{10^{n} - 1}{9\cdot 10^{n}}\right)$|none of these|$\frac{5}{9}\left(n - \frac{10^{n} - 1}{9\cdot 10^{n}}\right)$
what is the sum of the following series $1 - \frac{1}{2} + \frac{1}{4} - \frac{1}{8} \cdots$ to n terms?|the answer is $\frac{2}{3}\left(1 - \frac{(-1)^{n}}{2^{n}}\right)$|easy|$\frac{2}{3}\left(1 - \frac{(-1)^{n}}{2^{n}}\right)$|$\frac{2}{3}\left(1 + \frac{(-1)^{n}}{2^{n}}\right)$|$\frac{2}{3}\left(1 - \frac{(1)^{n}}{2^{n}}\right)$|$\frac{2}{3}\left(1 + \frac{(1)^{n}}{2^{n}}\right)$|$\frac{2}{3}\left(1 - \frac{(-1)^{n}}{2^{n}}\right)$
what is the sum of the following series $\left(x^{2} + \frac{1}{x^{2}} + 2\right) + \left(x^{4} + \frac{1}{x^{4}} + 5\right) + \left(x^{6} + \frac{1}{x^{6}} + 8\right) \cdots$|the answer is $\frac{n(3n + 1)}{2} + \frac{x^{2n} - 1}{x^{2} - 1}\left[x^{2} + \frac{1}{x^{2n}\right]$|hard|$\frac{n(3n + 1)}{2} + \frac{x^{2n} - 1}{x^{2} - 1}\left[x^{2} + \frac{1}{x^{2n}\right]$|$\frac{n(3n + 1)}{2} + \frac{x^{2n} - 1}{x^{2} - 1}\left[x^{2} - \frac{1}{x^{2n}\right]$|$\frac{n(3n + 1)}{2} + \frac{x^{2n} + 1}{x^{2} - 1}\left[x^{2} + \frac{1}{x^{2n}\right]$|$\frac{n(3n - 1)}{2} + \frac{x^{2n} - 1}{x^{2} - 1}\left[x^{2} + \frac{1}{x^{2n}\right]$|$\frac{n(3n + 1)}{2} + \frac{x^{2n} - 1}{x^{2} - 1}\left[x^{2} + \frac{1}{x^{2n}\right]$
A person starts collecting ₹1 first day ₹3 second day ₹9 third day. ₹27 fourth day for what will be his collection in 20 days|the answer is ₹ $\frac{3^{20} - 1}{2}$|easy|₹ $\frac{3^{20} - 1}{2}$|₹ $\frac{3^{20} + 1}{2}$|₹ $\frac{3^{21} - 1}{2}$|₹ $\frac{3^{21} + 1}{2}$|₹ $\frac{3^{20} - 1}{2}$
How many terms of the series $1 + 2 + 2^{2} + \cdots$ must be taken to make 511?|the answer is 9|easy|10|12|14|9|9
