The third term in GP is 4 the product of first five termss is|the answer is 1024|easy|1024|1048|512|712|1024
If 2pth term of $q^{2} and 2qth term is $p^{2}$ then (p + q)th term is|the answer is $p\cdot q$|easy|$p\cdot q$|$(p\cdot q)^{2}$|$\frac{1}{2}\cdot (p\cdot q)^{2}$|$\frac{1}{4}\cdot (p\cdot q)^{3}$|$p\cdot q$
If P Q R represents the pth qth rth terms of a G.P then $P^{q - r}\cdot Q^{r - p}\cdot R^{p - q}$ is equal to|the answer is 1|medium|0|1|-1|$p\cdot q\cdot r$|1
If a^{x}= b^{y}= c^{z} and x y z are in G.P then|the answer is $log_{b}^{a}=log{_c}^{b}$|easy|$log_{b}^{a}=log{_c}^{b}$|$log_{b}^{a}=log{_b}^{c}$|$log_{b}^{a}=log{_a}^{c}$|$log_{b}^{a}=log{_c}^{a}$|$log_{b}^{a}=log{_c}^{b}$
Three numbers whose product is 512 are in G.P. If 8 is added to the first and 6 to the second number will be in A.P the numbers are.|the answer is 4 8 16|easy|2 8 32|8 8 8|4 8 16|2 8 14|4 8 16
The first term of an infinite GP is 4 an every term is equal to three times the sum of all the following terms the commom ratio is|the answer is $\frac{1}{4}$|medium|$\frac{1}{4}$|$\frac{1}{3}$|$\frac{1}{2}$|$\frac{1}{5}$|$\frac{1}{4}$
If A B C are in GP then $log_{a}^{n}\;log_{b}^{n}\;log_{c}^{n}$ are in|the answer is H.P|easy|A.P|G.P|H.P|none of these|H.P
If the quantities are in G.P then the logarithms are in|the answer is A.P|easy|A.P|G.P|H.P|none of these|A.P
If pth qth rth are a term of a G.P are again in GP then p q r are in|the answer is A.P|easy|A.P|G.P|H.P|none of these|A.P
The sum of n terms of the G.P $1 + \frac{1}{2} + \frac{1}{4} \cdots$ is|the answer is $2\left(1 - \frac{1}{2^{n}}\right)$|easy|$\frac{1}{2^{n}}$|$\frac{1}{2^{n}} + 1$|$2\left(1 - \frac{1}{2^{n}}\right)$|$1 - \frac{1}{2^{n}}$|$2\left(1 - \frac{1}{2^{n}}\right)$
The sum to end terms and also to Infinity of the series $10 + 5 + \frac{5}{2} + \frac{5}{4} + \cdots$ are|the answer is $20\left(1 - \frac{1}{2^{n}}\right); 20$|easy|$10\left(1 - \frac{1}{2^{n}}\right); 10$|$30\left(1 - \frac{1}{2^{n}}\right); 30$|$20\left(1 - \frac{1}{2^{n}}\right); 20$|$15\left(1 - \frac{1}{2^{n}}\right); 15$|$20\left(1 - \frac{1}{2^{n}}\right); 20$
The sum of an infinite number of terms in a G.P is 50 in and the sum of their square is 45. Then a and r are|the answer is $5;\frac{2}{3}$|easy|$5;\frac{2}{3}$|$9;\frac{2}{5}$|$6;\frac{3}{5}$|none of these|$5;\frac{2}{3}$
The value of the reoccurring decimal $0.10\overline{89}$ is|the answer is $\frac{1079}{9900}$|easy|$\frac{1089}{10000}$|$\frac{1079}{9900}$|$\frac{1069}{9800}$|$\frac{1099}{9800}$|$\frac{1079}{9900}$
The sum to n terms of the series $0.2 + 0.22 + 0.222 +\cdots$ is|the answer is $\frac{2}{9}\cdot \sum_{p=1}^{n} \left(1 - \frac{1}{10^{p}}\right)$|medium|$\frac{2}{9}\cdot \left(1 - \frac{1}{10^{p}}\right)$|$\frac{2}{9}\cdot \left(1 + \frac{1}{10^{p}}\right)$|$\frac{2}{9}\cdot \sum_{p=1}^{n} \left(1 - \frac{1}{10^{p}}\right)$|$\frac{2}{9}\cdot \sum_{p=1}^{n} \left(1 + \frac{1}{10^{p}}\right)$|$\frac{2}{9}\cdot \sum_{p=1}^{n} \left(1 - \frac{1}{10^{p}}\right)$
If S1 S2 S3 be the sums to n terms 2n terms 3n terms of a G.P then S_{1}(S_{3} - S_{2}) is equal to|the answer is $(S_{2} - S_{1})^{2}$|medium|$(S_{2} - S_{1})^{2}$|$\sqrt{S_{2} - S_{1}}$|$(S_{2} - S_{1})$|$(S_{3} - S_{1})^{2}$|$(S_{2} - S_{1})^{2}$
If S the sum P be the product and R the sum of the reciprocals of n terms of G.P then|the answer is $P^{2}= \left(\frac{S}{R}\right)^{n}$|medium|$P= \left(\frac{S}{R}\right)^{n}$|$P^{2}= \left(\frac{S}{R}\right)^{n}$|$P= \left(S\cdot R\right)^{n}$|$P^{2}= \left(S\cdot R\right)^{n}$|$P^{2}= \left(\frac{S}{R}\right)^{n}$
If l is the last term of a G.P then the sum of the series is|the answer is $\frac{a - r\cdot l}{1 - r}$|easy|$\frac{a - r\cdot l^{2}}{1 - r}$|$\frac{a - r\cdot l}{l - r}$|$\frac{a - r\cdot l}{1 - r}$|none of these|$\frac{a - r\cdot l}{1 - r}$
The sum of an infinite number of terms with decreasing GP is 3 and some of the square of its terms is also 3 the series is|the answer is $\frac{3}{2} \frac{3}{4} \frac{3}{8}\cdots$|medium|$\frac{3}{2} \frac{3}{4} \frac{3}{8}\cdots$|$\frac{3}{4} \frac{3}{8} \frac{3}{16}\cdots$|$\frac{5}{2} \frac{5}{4} \frac{5}{8}\cdots$|none of these|$\frac{3}{2} \frac{3}{4} \frac{3}{8}\cdots$
The numbers whose sum is 15 are in AP if 1 4 19 be added to them respectively.The result are in GP the numbers are|the answer is 2 5 8|easy|8 5 2|2 5 8|both of these|none of these|2 5 8
