If the square of the difference of p, q, r are in A.P then their difference are in|the answer is H.P|medium|A.P|G.P|H.P|none of these|H.P
If $a^{x}= b^{y}= c^{z}$ and x, y, z are in G.P then|the answer is $log_{b}^{a}= log_{c}^{b}$|medium|$log_{b}^{a}= log_{c}^{b}$|$log_{b}^{a}= log_{b}^{c}$|$log_{b}^{a}= log_{a}^{c}$|$log_{b}^{a}= (log_{c}^{b})^{-1}$|$log_{b}^{a}= log_{c}^{b}$
If $\frac{a}{b}= \frac{c}{d}$ and a, b, c are in A.P then b, c, d are in|the answer is H.P|medium|A.P|G.P|H.P|none of these|H.P
If $a_{1},\;a_{2},\;a_{3}$ are in A.P $a_{2},\;a_{3},\;a_{4}$ are in G.P $a_{3};a_{4};a_{5}$ are in H.P then $a_{1},\;a_{3},\;a_{5}$ is in|the answer is G.P|medium|A.P|G.P|H.P|none of these|H.P
If $a^{x}= b^{y}= c^{z}$ and a, b, c are in G.P then x, y, z are in|the answer is H.P|medium|A.P|G.P|H.P|none of these|H.P
If a, b, c, d are in proportion and a, b, c are in A.P then b, c, d are in|the answer is H.P|A.P|G.P|H.P|none of these|H.P
If a, b, c are in A.P and $a,\;m\cdot b,\;c$ are in G.P then $a;m^{2}\cdot b;c$ are in|the answer is H.P|A.P|G.P|H.P|none of these|H.P
Three terms formed by adding the middle term to each of the three consecutive terms in G.P are in|the answer is H.P|medium|A.P|G.P|H.P|none of these|H.P
If $$l= 1 + a + a^{2} + a^{3} +\cdots\;to\;\infty$$ $$l= 1 + b + ^{2} + a^{3} +\cdots\;to\;\infty$$ $$l= 1 + a + a^{2} + a^{3} +\cdots\;to\;\infty$$ and a, b, c are in A.P then l, m, n are in|the answer is H.P|medium|A.P|G.P|H.P|none of these|H.P
If a, b, c are in G.P, then $log_{a}^{p},\;log_{b}^{p},\;log_{c}^{p}$ are in|the answer is H.P|medium|A.P|G.P|H.P|none of these|H.P
If a, b, c are in A.P and b, c, d, are in H.P, then|the answer is ad= bc|medium|ab= dc|ac= bd|ad= bc|none of these|ad= bc
If $\frac{a}{c}= \frac{a - b}{b - c}$,then a, b, c are in|the answer is H.P|medium|A.P|G.P|H.P|none of these|H.P
If a, b, c are in A.P.b, c, d are in G.P and c, d, e are in H.P, then a, c, e are in|the answer is G.P|medium|A.P|G.P|H.P|none of these|G.P
