The sum of n terms of a sequence is $2\cdot n^{2} + 4$ then its nth term is|the answer is $4\cdot n - 2$|easy|$4\cdot n - 2$|$4\cdot n + 2$|$3\cdot n - 2$|$3\cdot n + 2$|$4\cdot n - 2$
The sum of n terms of the series whose nth term is $n(n - 1)(n + 1)$|the answer is $\frac{1}{4}\cdot n\cdot (n^{2} - 1)(n + 2)$|medium|$\frac{1}{4}\cdot n\cdot (n^{2} - 1)\cdot (n + 2)$|$\frac{1}{4}\cdot n\cdot (n - 1)\cdot (n + 1)\cdot (n + 2)$|both of these|none of these|$\frac{1}{4}\cdot n\cdot (n^{2} - 1)\cdot (n + 2)$
The sum of 80 terms of the series whose nth term is $n\cdot (n^{2} - 1)$|the answer is 10494360|medium|10494360|10454360|10494368|10494370|10494360
What is the sum to n terms of the series $1 + 3^{3} + 5^{3} +\cdots$|the answer is $n^{2}\cdot(2n^{2} - 1)$|medium|$n^{2}\cdot(2n^{2} - 1)$|$n^{2}\cdot((\sqrt{2}n)^{2} - 1)$|boyh of these|none of these|both of these
What is the sum to n terms of the series $1 + 4^{2} + 7^{2} + 10^{2} + \cdots$|the answer is $\frac{1}{2}\cdot n\cdot (6n^{2} - 3n - 1)$|easy|$\frac{1}{3}\cdot n\cdot (6n^{2} - 3n - 1)$|$\frac{1}{3}\cdot n\cdot (6n^{2} + 3n - 1)$|$\frac{1}{2}\cdot n\cdot (6n^{2} - 3n - 1)$|$\frac{1}{4}\cdot n\cdot (6n^{2} - 3n + 1)$|$\frac{1}{2}\cdot n\cdot (6n^{2} - 3n - 1)$
What is the sum to 2n terms of the series $1 + 2 + 3^{2} + 4 + 5^{2} + 6 + 7^{2} + \cdots$|the answer is $\frac{1}{3}\cdot n\cdot (4n^{2} + 3n + 2)$|medium|$\frac{1}{3}\cdot n\cdot (4n^{2} - 3n - 2)$|$\frac{1}{2}\cdot n\cdot (4n^{2} + 3n + 2)$|$\frac{1}{3}\cdot n\cdot (4n^{2} + 3n + 2)$|$\frac{1}{4}\cdot n\cdot (n^{2} + 3n + 2)$|$\frac{1}{3}\cdot n\cdot (4n^{2} + 3n + 2)$
What is the sum to n terms of the series $1 - 2^{2} + 3^{2} - 4^{2} + 5^{2} +\cdots$|the answer is $\frac{1}{2}\cdot n(n + 1)$ when n is odd or $\frac{1}{2}\cdot n(n + 1)$ when n is even|medium|$\frac{1}{2}\cdot n(n + 1)$ when n is odd|$\frac{1}{2}\cdot n(n + 1)$ when n is even|both of these|none of these|both of these
What is the sum to n terms of the series $1\cdot 3 + 3\cdot 5 + 5\cdot 7 +\cdots$|the answer is $\frac{1}{3}\cdot n(4n^{2} + 6n - 1$|medium|$\frac{1}{3}\cdot n(4n^{2} + 6n - 1)$|$\frac{1}{2}\cdot n(4n^{2} + 6n + 1)$|$\frac{1}{2}\cdot n(4n^{2} + 6n - 1)$|$\frac{1}{4}\cdot n(4n^{2} - 6n - 1)$|$\frac{1}{3}\cdot n(4n^{2} + 6n - 1)$
What is the sum to n terms of the series $1\cdot 2 + 2\cdot 3 + 3\cdot 4 +\cdots$|the answer is $\frac{1}{3}\cdot n(n + 1)(n + 2)$|medium|$\frac{1}{2}\cdot n(n + 1)(n - 2)$|$\frac{1}{3}\cdot n(n + 1)(n + 2)$|$\frac{1}{4}\cdot n(n - 1)(n - 2)$|$\frac{1}{6}\cdot n(n + 2)(n - 3)$|$\frac{1}{3}\cdot n(n + 1)(n + 2)$
What is the sum to n terms of the series $1\cdot 2^{2} + 2\cdot 3^{2} + 3\cdot 4^{2} +\cdots$|the answer is $\frac{1}{12}\cdot n(n + 1)(n + 2)(3n + 5)$|medium|$\frac{1}{6}\cdot n(n + 1)(n + 2)(3n + 5)$|$\frac{1}{3}\cdot n(n - 1)(n + 2)(3n + 5)$|$\frac{1}{4}\cdot n(n + 1)(n + 2)(n + 3)$|$\frac{1}{12}\cdot n(n + 1)(n + 2)(3n + 5)$|$\frac{1}{12}\cdot n(n + 1)(n + 2)(3n + 5)$
What is the sum to n terms of the series $1^{2}\cdot 2 + 2^{2}\cdot 3 + 3^{2}\cdot 4 +\cdots$|the answer is $\frac{1}{12}\cdot n(n + 1)(n + 2)(3n + 1)$|mediun|$\frac{1}{6}\cdot n(n + 1)(n + 2)(3n + 1)$|$\frac{1}{3}\cdot n(n - 1)(n + 2)(3n + 1)$|$\frac{1}{4}\cdot n(n + 1)(n + 2)(3n + 1)$|$\frac{1}{12}\cdot n(n + 1)(n + 2)(3n + 1)$|$\frac{1}{12}\cdot n(n + 1)(n + 2)(3n + 1)$
What is the sum to n terms of the series $1 + (1 + 3) + (1 + 3 + 5) +\cdots$|the answer is $\frac{1}{6}\cdot n(n + 1)(2n + 1)$|medium|$\frac{1}{2}\cdot n(n + 1)(2n - 1)$|$\frac{1}{3}\cdot n(n - 1)(2n + 1)$|$\frac{1}{6}\cdot n(n + 1)(2n + 1)$|$\frac{1}{4}\cdot n(n - 1)(3n + 1)$|$\frac{1}{6}\cdot n(n + 1)(2n + 1)$
What is the sum to n terms of the series $1^{2} + (1^{2} + 2^{2}) + (1^{2} + 2^{2} + 3^{2}) +\cdots$|the answer is $\frac{1}{12}\cdot n(n + 1)^{2}(n + 2)$|medium|$\frac{1}{2}\cdot n(4n^{2} + 6n + 1)$|$n^{2}\cdot((\sqrt{2}n)^{2} - 1)$|$\frac{1}{12}\cdot n(n + 1)^{2}(n + 2)$|$\frac{1}{12}\cdot n(n + 1)^{2}(2n - 1)$|$\frac{1}{12}\cdot n(n + 1)^{2}(n + 2)$
What is the sum to n terms of the series $1\cdot 2\cdot 3 + 2\cdot 3\cdot 5 + 3\cdot 4\cdot 7 +\cdots$|the answer is $\frac{1}{2}\cdot n(n + 1)^{2}(n + 2)$|medium|$\frac{1}{12}\cdot n(n + 1)^{2}(2n + 1)$|$\frac{1}{2}\cdot n(n - 1)^{2}(n + 2)$|$\frac{1}{2}\cdot n(n + 1)^{2}(n + 2)$|$\frac{1}{4}\cdot n(n + 1)^{2}(3n + 1)$|$\frac{1}{2}\cdot n(n + 1)^{2}(n + 2)$
What is the sum to n terms of the series $1\cdot 2\cdot 3 + 2\cdot 3\cdot 4 + 2\cdot 4\cdot 5 +\cdots$|the answer is $\frac{1}{4}\cdot n(n + 1)(n + 2)(n + 3)$|medium|$\frac{1}{4}\cdot n(n + 1)(2n + 5)(n - 3)$|$\frac{1}{5}\cdot n(2n + 1)(n + 2)(n + 3)$|$\frac{1}{6}\cdot n(n + 1)(n + 2)(2n + 3)$|$\frac{1}{4}\cdot n(n + 1)(n + 2)(n + 3)$|$\frac{1}{4}\cdot n(n + 1)(n + 2)(n + 3)$
What is the sum to 20 terms of the series $1\cdot 3^{2} + 2\cdot 5^{2} + 3\cdot 7^{2} +\cdots$|the answer is 188090|medium|188090|309478|573829|846215|188090
What is the sum to n terms of the series $(n^{2} - 1) + (n^{2} - 2^{2}) + (n^{2} - 3^{2}) +\cdots$|the answer is \frac{1}{4}\cdot n^{2}\cdot (n^{2} - 1)|medium|\frac{1}{4}\cdot n^{2}\cdot (n^{2} - 1)|\frac{1}{4}\cdot n^{2}\cdot (n - 1)(n + 1)|both of these|none of these|\frac{1}{4}\cdot n^{2}\cdot (n^{2} - 1)|\frac{1}{4}\cdot n^{2}\cdot (n - 1)(n + 1)
What is the sum to 10 terms of the series $1^{2} + (1^{2} + 2^{2}) + (1^{2} + 2^{2} + 3^{2}) +\cdots$|the answer is 1210|medium|1210|1224|1250|1752|1210
What is the sum to 10 terms of the series $(3^{3} - 2^{3}) + (5^{3} - 4^{3}) + (7^{3} - 6^{3}) +\cdots$|the answer is 4960|medium|4970|4580|5678|4960|4960
What is the sum to n terms of the series $1 + \frac{1}{1 + 2} + \frac{1}{1 + 2 + 3}$|the answer is $\frac{2n}{n + 1}$|medium|$\frac{2n}{n + 1}$|$\frac{2n}{n - 1}$|$\frac{n}{n + 1}$|$\frac{4n}{(n + 1)(2n + 1)}$|$\frac{2n}{n + 1}$
What is the sum to infinity of the series $\frac{1}{2\cdot 4} + \frac{1}{4\cdot 6} + \frac{1}{6\cdot 8} + \frac{1}{8\cdot 10}$|the answer is $\frac{1}{4}$|medium|$\frac{1}{4}$|$\frac{3}{2}$|$\frac{1}{7}$|$\frac{1}{5}$|$\frac{1}{4}$
What is the nth term and sum to n terms of the series $2 + 6 + 12 + 20 +\cdots$|the answer is $n^{2} + n;\; \frac{1}{3}\cdot n\cdot (n + 1)\cdot (n + 2)$|medium|$n^{3} + n;\; \frac{1}{3}\cdot n\cdot (2n - 1)\cdot (3n + 2)$|$n^{2} - n;\; \frac{1}{3}\cdot n\cdot (2n + 1)\cdot (n + 2)$|$n^{2} + n;\; \frac{1}{3}\cdot n\cdot (n + 1)\cdot (n + 2)$|$n^{2} + n\; \frac{1}{2}\cdot n\cdot (n + 1)\cdot (n + 2)$|$n^{2} + n;\; \frac{1}{3}\cdot n\cdot (n + 1)\cdot (n + 2)$
What is the nth term and sum to n terms of the series $3 + 6 + 11 + 18 +\cdots$|the answer is $n^{2} + 2;\; \frac{1}{6}\cdot n\cdot (2n^{2} + 3n + 13)$|medium|$n^{2} + 2;\; \frac{1}{6}\cdot n\cdot (2n^{2} + 3n + 13)$|$n^{2} + 2;\; \frac{1}{6}\cdot n\cdot (3n^{2} + 3n - 13)$|$n^{3} + 1;\; \frac{1}{6}\cdot n\cdot (2n^{2} + 3n + 13)$|$n + 2;\; \frac{1}{6}\cdot (n + 1)\cdot (2n^{2} + 3n + 13)$|$n^{2} + 2;\; \frac{1}{6}\cdot n\cdot (2n^{2} + 3n + 13)$
